,date,sales,state,customer
3788,2018-10-24,-70.35000000000001,CA,Customer 710
4203,2018-10-25,3116.25,NY,Customer 788
4204,2018-10-25,412.5,NY,Customer 788
262,2018-10-26,487.5,MA,Customer 60
263,2018-10-26,3116.25,MA,Customer 60
4300,2018-10-29,28782.0,DC,Customer 798
2814,2018-10-29,412.5,VA,Customer 543
2815,2018-10-29,3781.5,VA,Customer 543
4299,2018-10-29,2700.0,DC,Customer 798
2441,2018-10-30,412.5,FL,Customer 475
1163,2018-10-30,15581.25,FL,Customer 213
1162,2018-10-30,2062.5,FL,Customer 213
1724,2018-10-30,412.5,PA,Customer 345
2010,2018-10-30,3116.25,FL,Customer 406
1725,2018-10-30,3116.25,PA,Customer 345
3425,2018-10-30,3116.25,HI,Customer 648
2442,2018-10-30,3116.25,FL,Customer 475
2009,2018-10-30,412.5,FL,Customer 406
3743,2018-10-30,3116.25,FL,Customer 705
3426,2018-10-30,1655.25,HI,Customer 648
3744,2018-10-30,412.5,FL,Customer 705
3991,2018-11-01,7563.0,FL,Customer 741
3112,2018-11-01,825.0,CT,Customer 590
3993,2018-11-01,21813.75,FL,Customer 741
3992,2018-11-01,3597.75,FL,Customer 741
3113,2018-11-01,3116.25,CT,Customer 590
3114,2018-11-01,3597.75,CT,Customer 590
3990,2018-11-01,3612.0,FL,Customer 741
39,2018-11-02,-1875.0,TX,Customer 9
40,2018-11-02,-3084.9,TX,Customer 9
41,2018-11-02,-2531.7,TX,Customer 9
42,2018-11-02,-871.95,TX,Customer 9
3653,2018-11-05,1125.0,CA,Customer 686
3652,2018-11-05,3781.5,CA,Customer 686
3651,2018-11-05,3597.75,CA,Customer 686
3869,2018-11-05,9348.75,CA,Customer 725
3870,2018-11-05,7195.5,CA,Customer 725
2822,2018-11-05,3781.5,FL,Customer 545
2823,2018-11-05,3116.25,FL,Customer 545
2824,2018-11-05,825.0,FL,Customer 545
3871,2018-11-05,2812.5,CA,Customer 725
70,2018-11-05,9348.75,VA,Customer 15
71,2018-11-05,1237.5,VA,Customer 15
4100,2018-11-07,412.5,WV,Customer 758
533,2018-11-07,3597.75,SC,Customer 102
534,2018-11-07,825.0,SC,Customer 102
535,2018-11-07,3116.25,SC,Customer 102
1504,2018-11-07,3116.25,TX,Customer 309
1503,2018-11-07,487.5,TX,Customer 309
4099,2018-11-07,3116.25,WV,Customer 758
4205,2018-11-08,-51.6,NY,Customer 788
4206,2018-11-08,-421.95,NY,Customer 788
2495,2018-11-08,1950.0,TX,Customer 479
3693,2018-11-08,3597.75,IL,Customer 695
3694,2018-11-08,3116.25,IL,Customer 695
652,2018-11-08,3597.75,ID,Customer 128
3695,2018-11-08,675.0,IL,Customer 695
2494,2018-11-08,6232.5,TX,Customer 479
651,2018-11-08,825.0,ID,Customer 128
650,2018-11-08,3116.25,ID,Customer 128
2493,2018-11-08,7195.5,TX,Customer 479
2054,2018-11-12,2362.5,IN,Customer 412
87,2018-11-12,562.5,NM,Customer 20
86,2018-11-12,3116.25,NM,Customer 20
3199,2018-11-12,412.5,NJ,Customer 598
3198,2018-11-12,3116.25,NJ,Customer 598
2053,2018-11-12,21813.75,IN,Customer 412
1235,2018-11-13,2250.0,CA,Customer 225
1236,2018-11-13,12465.0,CA,Customer 225
1342,2018-11-13,-311.40000000000003,other,Customer 254
1343,2018-11-13,1048.35,other,Customer 254
1344,2018-11-13,3116.25,other,Customer 254
945,2018-11-14,3116.25,other,
884,2018-11-14,3116.25,FL,Customer 165
944,2018-11-14,412.5,other,
885,2018-11-14,412.5,FL,Customer 165
1134,2018-11-15,3116.25,UT,Customer 208
1133,2018-11-15,487.5,UT,Customer 208
3580,2018-11-15,3116.25,WI,Customer 677
3579,2018-11-15,337.5,WI,Customer 677
1813,2018-11-16,7195.5,CA,Customer 372
1814,2018-11-16,1125.0,CA,Customer 372
1604,2018-11-19,825.0,NC,Customer 329
3622,2018-11-19,1650.0,OK,Customer 685
3623,2018-11-19,7195.5,OK,Customer 685
3624,2018-11-19,6232.5,OK,Customer 685
1605,2018-11-19,6232.5,NC,Customer 329
2370,2018-11-19,3116.25,IL,Customer 462
2369,2018-11-19,337.5,IL,Customer 462
490,2018-11-19,487.5,UT,Customer 90
489,2018-11-19,3116.25,UT,Customer 90
1682,2018-11-20,412.5,FL,Customer 341
860,2018-11-20,562.5,AZ,Customer 160
3839,2018-11-20,3116.25,MA,Customer 719
3838,2018-11-20,487.5,MA,Customer 719
859,2018-11-20,3116.25,AZ,Customer 160
2435,2018-11-20,1595.25,HI,Customer 473
2434,2018-11-20,3116.25,HI,Customer 473
1681,2018-11-20,3116.25,FL,Customer 341
529,2018-11-26,-1049.7,PA,Customer 101
528,2018-11-26,1650.0,PA,Customer 101
1334,2018-11-26,1237.5,TX,Customer 250
525,2018-11-26,6232.5,PA,Customer 101
2055,2018-11-26,-935.1,IN,Customer 412
2056,2018-11-26,9348.75,IN,Customer 412
2057,2018-11-26,1012.5,IN,Customer 412
2354,2018-11-26,-983.25,FL,Customer 459
2355,2018-11-26,3597.75,FL,Customer 459
2356,2018-11-26,6232.5,FL,Customer 459
2357,2018-11-26,1237.5,FL,Customer 459
527,2018-11-26,3781.5,PA,Customer 101
526,2018-11-26,3597.75,PA,Customer 101
1335,2018-11-26,-935.1,TX,Customer 250
2462,2018-11-26,2475.0,NC,Customer 477
2463,2018-11-26,18697.5,NC,Customer 477
2464,2018-11-26,1870.2,NC,Customer 477
1333,2018-11-26,9348.75,TX,Customer 250
1179,2018-11-26,337.5,IL,Customer 219
1144,2018-11-26,2986.5,CA,Customer 210
1145,2018-11-26,-4167.0,CA,Customer 210
1178,2018-11-26,3116.25,IL,Customer 219
1146,2018-11-26,31162.5,CA,Customer 210
1482,2018-11-27,10793.25,NV,Customer 295
1483,2018-11-27,-1079.55,NV,Customer 295
1484,2018-11-27,1687.5,NV,Customer 295
4079,2018-11-27,1687.5,AZ,Customer 753
4078,2018-11-27,6232.5,AZ,Customer 753
4077,2018-11-27,3597.75,AZ,Customer 753
1536,2018-11-27,7195.5,SC,Customer 315
1645,2018-11-27,3116.25,FL,Customer 336
1537,2018-11-27,2475.0,SC,Customer 315
1538,2018-11-27,-1966.5,SC,Customer 315
3500,2018-11-27,3116.25,AZ,Customer 663
3499,2018-11-27,562.5,AZ,Customer 663
1644,2018-11-27,3597.75,FL,Customer 336
1074,2018-11-27,-1558.0500000000002,ID,Customer 193
1073,2018-11-27,15581.25,ID,Customer 193
1072,2018-11-27,2062.5,ID,Customer 193
1535,2018-11-27,12465.0,SC,Customer 315
1646,2018-11-27,825.0,FL,Customer 336
4076,2018-11-27,-983.25,AZ,Customer 753
3075,2018-11-27,6232.5,LA,Customer 583
2704,2018-11-27,3116.25,GA,Customer 523
2622,2018-11-27,-1870.2,FL,Customer 503
2623,2018-11-27,2475.0,FL,Customer 503
2624,2018-11-27,18697.5,FL,Customer 503
2548,2018-11-27,-1246.8000000000002,OR,Customer 485
2547,2018-11-27,12465.0,OR,Customer 485
2546,2018-11-27,2250.0,OR,Customer 485
3076,2018-11-27,825.0,LA,Customer 583
2703,2018-11-27,412.5,GA,Customer 523
538,2018-11-28,2062.5,SC,Customer 102
537,2018-11-28,-1654.8,SC,Customer 102
536,2018-11-28,7195.5,SC,Customer 102
2874,2018-11-28,99720.0,CA,Customer 549
2876,2018-11-28,5962.35,CA,Customer 549
2875,2018-11-28,-9974.400000000001,CA,Customer 549
539,2018-11-28,9348.75,SC,Customer 102
3556,2018-11-28,412.5,FL,Customer 671
3557,2018-11-28,3116.25,FL,Customer 671
591,2018-11-30,412.5,other,
590,2018-11-30,3116.25,other,
1694,2018-12-03,6232.5,TX,Customer 343
1695,2018-12-03,975.0,TX,Customer 343
4220,2018-12-03,412.5,FL,Customer 792
2888,2018-12-03,412.5,FL,Customer 552
2889,2018-12-03,3116.25,FL,Customer 552
1854,2018-12-03,412.5,FL,Customer 375
1855,2018-12-03,3116.25,FL,Customer 375
4221,2018-12-03,3116.25,FL,Customer 792
1413,2018-12-04,412.5,OH,Customer 272
1412,2018-12-04,3116.25,OH,Customer 272
2059,2018-12-05,9348.75,IN,Customer 412
2060,2018-12-05,10793.25,IN,Customer 412
3493,2018-12-05,3116.25,MA,Customer 662
3492,2018-12-05,487.5,MA,Customer 662
2058,2018-12-05,2025.0,IN,Customer 412
1454,2018-12-06,3116.25,VA,Customer 284
1455,2018-12-06,412.5,VA,Customer 284
3655,2018-12-10,3781.5,CA,Customer 686
3915,2018-12-10,3116.25,GA,Customer 733
3654,2018-12-10,562.5,CA,Customer 686
3245,2018-12-10,3116.25,AZ,Customer 606
3244,2018-12-10,562.5,AZ,Customer 606
3916,2018-12-10,412.5,GA,Customer 733
2867,2018-12-11,26984.25,ME,Customer 548
2868,2018-12-11,3781.5,ME,Customer 548
2869,2018-12-11,-5413.95,ME,Customer 548
2870,2018-12-11,49472.85,ME,Customer 548
2444,2018-12-11,3116.25,FL,Customer 475
2443,2018-12-11,412.5,FL,Customer 475
2866,2018-12-11,23373.0,ME,Customer 548
3200,2018-12-12,3597.75,NJ,Customer 598
3201,2018-12-12,412.5,NJ,Customer 598
1258,2018-12-17,375.0,OK,Customer 232
1322,2018-12-17,3116.25,ID,Customer 247
2167,2018-12-17,-51.6,NY,Customer 425
2168,2018-12-17,-375.0,NY,Customer 425
1323,2018-12-17,562.5,ID,Customer 247
3696,2018-12-18,-481.5,IL,Customer 695
2561,2018-12-18,375.0,MI,Customer 486
1076,2018-12-19,1650.0,ID,Customer 193
1075,2018-12-19,14391.0,ID,Customer 193
73,2018-12-19,825.0,VA,Customer 15
72,2018-12-19,6232.5,VA,Customer 15
2912,2018-12-20,3116.25,TX,Customer 558
2911,2018-12-20,487.5,TX,Customer 558
3545,2018-12-24,412.5,FL,Customer 670
3544,2018-12-24,3116.25,FL,Customer 670
764,2018-12-26,18697.5,GU,Customer 143
762,2018-12-26,450.0,GU,Customer 143
763,2018-12-26,-1869.75,GU,Customer 143
492,2018-12-27,3597.75,UT,Customer 90
689,2018-12-27,1125.0,NV,Customer 131
690,2018-12-27,6232.5,NV,Customer 131
491,2018-12-27,487.5,UT,Customer 90
1856,2018-12-31,412.5,FL,Customer 375
3874,2018-12-31,7195.5,CA,Customer 725
3122,2018-12-31,3116.25,AL,Customer 591
2806,2018-12-31,306.0,NY,Customer 542
2805,2018-12-31,1875.0,NY,Customer 542
3121,2018-12-31,412.5,AL,Customer 591
3873,2018-12-31,2250.0,CA,Customer 725
3656,2018-12-31,3597.75,CA,Customer 686
3657,2018-12-31,562.5,CA,Customer 686
3995,2018-12-31,7195.5,FL,Customer 741
3872,2018-12-31,6232.5,CA,Customer 725
3996,2018-12-31,3712.5,FL,Customer 741
1857,2018-12-31,3116.25,FL,Customer 375
3994,2018-12-31,21813.75,FL,Customer 741
413,2019-01-02,562.5,CA,Customer 81
412,2019-01-02,375.0,CA,Customer 81
414,2019-01-02,3116.25,CA,Customer 81
655,2019-01-02,6232.5,ID,Customer 128
654,2019-01-02,7195.5,ID,Customer 128
653,2019-01-02,1650.0,ID,Customer 128
3502,2019-01-03,15581.25,AZ,Customer 663
1346,2019-01-03,-2804.8500000000004,other,Customer 254
1726,2019-01-03,412.5,PA,Customer 345
1727,2019-01-03,3116.25,PA,Customer 345
3501,2019-01-03,2812.5,AZ,Customer 663
1345,2019-01-03,-1048.35,other,Customer 254
3626,2019-01-07,825.0,OK,Customer 685
1629,2019-01-07,1687.5,ID,Customer 333
317,2019-01-07,9348.75,CA,Customer 65
3625,2019-01-07,6232.5,OK,Customer 685
315,2019-01-07,3597.75,CA,Customer 65
1628,2019-01-07,9348.75,ID,Customer 333
316,2019-01-07,2250.0,CA,Customer 65
1920,2019-01-08,6232.5,WI,Customer 380
1921,2019-01-08,3597.75,WI,Customer 380
1922,2019-01-08,1012.5,WI,Customer 380
1770,2019-01-08,3116.25,CT,Customer 361
1772,2019-01-08,825.0,CT,Customer 361
1186,2019-01-08,3116.25,KY,Customer 222
1185,2019-01-08,337.5,KY,Customer 222
11,2019-01-08,412.5,NC,Customer 3
1771,2019-01-08,3597.75,CT,Customer 361
10,2019-01-08,3116.25,NC,Customer 3
3659,2019-01-09,562.5,CA,Customer 686
2445,2019-01-09,3597.75,FL,Customer 475
449,2019-01-09,3116.25,TN,Customer 86
3658,2019-01-09,3781.5,CA,Customer 686
2446,2019-01-09,412.5,FL,Customer 475
448,2019-01-09,337.5,TN,Customer 86
3581,2019-01-14,337.5,WI,Customer 677
1859,2019-01-14,3116.25,FL,Customer 375
1238,2019-01-14,12465.0,CA,Customer 225
1858,2019-01-14,412.5,FL,Customer 375
4268,2019-01-14,3116.25,other,
4267,2019-01-14,825.0,other,
3582,2019-01-14,3116.25,WI,Customer 677
4266,2019-01-14,3597.75,other,
1237,2019-01-14,2250.0,CA,Customer 225
75,2019-01-15,1237.5,VA,Customer 15
74,2019-01-15,9348.75,VA,Customer 15
3752,2019-01-16,3116.25,CO,Customer 706
3753,2019-01-16,412.5,CO,Customer 706
2411,2019-01-17,3781.5,other,Customer 470
2664,2019-01-17,3116.25,NY,Customer 512
1815,2019-01-17,7563.0,CA,Customer 372
1816,2019-01-17,1125.0,CA,Customer 372
2666,2019-01-17,825.0,NY,Customer 512
2665,2019-01-17,3597.75,NY,Customer 512
2412,2019-01-17,3597.75,other,Customer 470
2413,2019-01-17,2038.35,other,Customer 470
3420,2019-01-22,6232.5,NC,Customer 646
3419,2019-01-22,825.0,NC,Customer 646
3124,2019-01-22,562.5,OR,Customer 594
888,2019-01-22,3597.75,FL,Customer 165
3609,2019-01-22,487.5,TX,Customer 682
887,2019-01-22,825.0,FL,Customer 165
886,2019-01-22,3116.25,FL,Customer 165
3123,2019-01-22,3116.25,OR,Customer 594
1165,2019-01-22,825.0,FL,Customer 213
1164,2019-01-22,6232.5,FL,Customer 213
3610,2019-01-22,3116.25,TX,Customer 682
2414,2019-01-23,-1798.95,other,Customer 470
451,2019-01-23,337.5,TN,Customer 86
450,2019-01-23,3116.25,TN,Customer 86
2415,2019-01-23,-1019.25,other,Customer 470
2782,2019-01-23,412.5,CT,Customer 533
3298,2019-01-23,412.5,NY,Customer 621
3297,2019-01-23,3116.25,NY,Customer 621
2781,2019-01-23,3116.25,CT,Customer 533
1406,2019-01-23,3116.25,RI,Customer 270
1494,2019-01-23,3116.25,FL,Customer 303
1495,2019-01-23,412.5,FL,Customer 303
3840,2019-01-23,-3355.5,MA,Customer 719
1407,2019-01-23,412.5,RI,Customer 270
1000,2019-01-24,3597.75,CA,Customer 178
999,2019-01-24,562.5,CA,Customer 178
4146,2019-01-24,3116.25,TN,Customer 769
4147,2019-01-24,337.5,TN,Customer 769
4156,2019-01-28,3116.25,CA,Customer 774
416,2019-01-28,3597.75,AL,Customer 83
2913,2019-01-28,487.5,TX,Customer 558
2914,2019-01-28,3597.75,TX,Customer 558
4155,2019-01-28,562.5,CA,Customer 774
417,2019-01-28,3116.25,AL,Customer 83
415,2019-01-28,825.0,AL,Customer 83
3628,2019-01-29,825.0,OK,Customer 685
3627,2019-01-29,3597.75,OK,Customer 685
3629,2019-01-29,3116.25,OK,Customer 685
2373,2019-01-29,3597.75,IL,Customer 462
1094,2019-01-29,3116.25,FL,Customer 196
1093,2019-01-29,412.5,FL,Customer 196
2371,2019-01-29,337.5,IL,Customer 462
2707,2019-01-29,1125.0,CA,Customer 524
2706,2019-01-29,3781.5,CA,Customer 524
2705,2019-01-29,3116.25,CA,Customer 524
2372,2019-01-29,375.0,IL,Customer 462
1409,2019-01-30,412.5,RI,Customer 270
1408,2019-01-30,3597.75,RI,Customer 270
344,2019-02-01,3116.25,AZ,Customer 68
2062,2019-02-01,3597.75,IN,Customer 412
2063,2019-02-01,1687.5,IN,Customer 412
2061,2019-02-01,12465.0,IN,Customer 412
343,2019-02-01,562.5,AZ,Customer 68
1860,2019-02-02,3116.25,FL,Customer 375
1861,2019-02-02,412.5,FL,Customer 375
903,2019-02-04,3116.25,UT,Customer 172
3997,2019-02-04,18697.5,FL,Customer 741
3998,2019-02-04,7195.5,FL,Customer 741
3999,2019-02-04,11344.5,FL,Customer 741
1245,2019-02-04,1125.0,CA,Customer 228
1246,2019-02-04,3597.75,CA,Customer 228
1247,2019-02-04,3116.25,CA,Customer 228
4000,2019-02-04,4537.5,FL,Customer 741
904,2019-02-04,487.5,UT,Customer 172
1173,2019-02-04,6232.5,other,Customer 217
1379,2019-02-04,3116.25,DA,Customer 260
1380,2019-02-04,412.5,DA,Customer 260
947,2019-02-04,3116.25,other,
946,2019-02-04,412.5,other,
1172,2019-02-04,825.0,other,Customer 217
3662,2019-02-05,1125.0,CA,Customer 686
603,2019-02-05,1237.5,MN,Customer 123
3661,2019-02-05,3781.5,CA,Customer 686
3660,2019-02-05,3597.75,CA,Customer 686
3918,2019-02-05,3597.75,CA,Customer 736
602,2019-02-05,9348.75,MN,Customer 123
3917,2019-02-05,3116.25,CA,Customer 736
3369,2019-02-06,0.0,NC,Customer 633
3368,2019-02-06,12465.0,NC,Customer 633
4185,2019-02-06,412.5,PA,Customer 781
4186,2019-02-06,3116.25,PA,Customer 781
3367,2019-02-06,1650.0,NC,Customer 633
1729,2019-02-06,3116.25,PA,Customer 345
1728,2019-02-06,412.5,PA,Customer 345
4157,2019-02-07,1125.0,CA,Customer 774
549,2019-02-07,562.5,CA,Customer 108
550,2019-02-07,3116.25,CA,Customer 108
4158,2019-02-07,6232.5,CA,Customer 774
2625,2019-02-11,15581.25,FL,Customer 503
2626,2019-02-11,2062.5,FL,Customer 503
719,2019-02-11,3597.75,KY,Customer 134
3875,2019-02-11,12465.0,CA,Customer 725
3876,2019-02-11,14391.0,CA,Customer 725
1515,2019-02-11,3116.25,VA,Customer 310
1514,2019-02-11,412.5,VA,Customer 310
3877,2019-02-11,4500.0,CA,Customer 725
3546,2019-02-11,412.5,FL,Customer 670
718,2019-02-11,675.0,KY,Customer 134
717,2019-02-11,3597.75,KY,Customer 134
3547,2019-02-11,3116.25,FL,Customer 670
3202,2019-02-11,412.5,NJ,Customer 598
3203,2019-02-11,3116.25,NJ,Customer 598
806,2019-02-12,412.5,OX,Customer 150
807,2019-02-12,3116.25,OX,Customer 150
1415,2019-02-12,825.0,OH,Customer 272
1414,2019-02-12,6232.5,OH,Customer 272
76,2019-02-12,1237.5,VA,Customer 15
2220,2019-02-12,487.5,MA,Customer 432
808,2019-02-12,0.0,OX,Customer 150
2221,2019-02-12,3597.75,MA,Customer 432
77,2019-02-12,9348.75,VA,Customer 15
140,2019-02-13,12465.0,CO,Customer 34
2497,2019-02-13,7195.5,TX,Customer 479
3219,2019-02-13,3597.75,TX,Customer 599
3754,2019-02-13,412.5,CO,Customer 706
138,2019-02-13,1650.0,CO,Customer 34
2496,2019-02-13,6232.5,TX,Customer 479
3220,2019-02-13,487.5,TX,Customer 599
3755,2019-02-13,0.0,CO,Customer 706
139,2019-02-13,0.0,CO,Customer 34
2498,2019-02-13,1950.0,TX,Customer 479
2499,2019-02-13,0.0,TX,Customer 479
3756,2019-02-13,3597.75,CO,Customer 706
1394,2019-02-13,3116.25,CA,Customer 264
1395,2019-02-13,562.5,CA,Customer 264
1038,2019-02-14,0.0,UT,Customer 187
1039,2019-02-14,0.0,UT,Customer 187
3855,2019-02-14,825.0,MN,Customer 721
1239,2019-02-14,2250.0,CA,Customer 225
3561,2019-02-14,337.5,OH,Customer 672
3854,2019-02-14,6232.5,MN,Customer 721
1037,2019-02-14,0.0,UT,Customer 187
1240,2019-02-14,12465.0,CA,Customer 225
3560,2019-02-14,3116.25,OH,Customer 672
107,2019-02-18,3116.25,FL,Customer 23
3698,2019-02-18,12465.0,IL,Customer 695
1863,2019-02-18,6232.5,FL,Customer 375
1818,2019-02-18,6232.5,CA,Customer 372
197,2019-02-18,6232.5,PA,Customer 42
3938,2019-02-18,3597.75,FL,Customer 739
3939,2019-02-18,412.5,FL,Customer 739
3699,2019-02-18,0.0,IL,Customer 695
108,2019-02-18,412.5,FL,Customer 23
2448,2019-02-18,3116.25,FL,Customer 475
2447,2019-02-18,412.5,FL,Customer 475
1206,2019-02-18,3116.25,IL,Customer 224
1864,2019-02-18,412.5,FL,Customer 375
1817,2019-02-18,1125.0,CA,Customer 372
1862,2019-02-18,1494.3000000000002,FL,Customer 375
1205,2019-02-18,337.5,IL,Customer 224
1042,2019-02-18,975.0,UT,Customer 187
2596,2019-02-18,-3597.75,PA,Customer 498
2595,2019-02-18,518.55,PA,Customer 498
3697,2019-02-18,1350.0,IL,Customer 695
1300,2019-02-18,6232.5,IL,Customer 244
1040,2019-02-18,3116.25,UT,Customer 187
1041,2019-02-18,3597.75,UT,Customer 187
1299,2019-02-18,675.0,IL,Customer 244
198,2019-02-18,825.0,PA,Customer 42
4144,2019-02-19,562.5,ID,Customer 768
4145,2019-02-19,3116.25,ID,Customer 768
1947,2019-02-20,3116.25,NY,Customer 390
493,2019-02-20,975.0,UT,Customer 90
495,2019-02-20,3597.75,UT,Customer 90
2567,2019-02-20,3116.25,TN,Customer 491
2565,2019-02-20,675.0,TN,Customer 491
2566,2019-02-20,3597.75,TN,Customer 491
494,2019-02-20,3116.25,UT,Customer 90
1948,2019-02-20,412.5,NY,Customer 390
3078,2019-02-25,412.5,LA,Customer 583
3548,2019-02-25,3116.25,FL,Customer 670
4270,2019-02-25,825.0,other,
750,2019-02-25,6232.5,FL,Customer 142
3077,2019-02-25,3116.25,LA,Customer 583
767,2019-02-25,412.5,DC,Customer 145
4080,2019-02-25,562.5,AZ,Customer 753
3934,2019-02-25,1237.5,NY,Customer 738
768,2019-02-25,3116.25,DC,Customer 145
1276,2019-02-25,3116.25,CA,Customer 241
3933,2019-02-25,3597.75,NY,Customer 738
1275,2019-02-25,562.5,CA,Customer 241
3549,2019-02-25,412.5,FL,Customer 670
3745,2019-02-25,412.5,FL,Customer 705
3746,2019-02-25,3116.25,FL,Customer 705
452,2019-02-25,337.5,TN,Customer 86
453,2019-02-25,3116.25,TN,Customer 86
3932,2019-02-25,3116.25,NY,Customer 738
3935,2019-02-25,3781.5,NY,Customer 738
1940,2019-02-25,7195.5,NY,Customer 385
751,2019-02-25,825.0,FL,Customer 142
890,2019-02-25,0.0,FL,Customer 165
3583,2019-02-25,3116.25,WI,Customer 677
4269,2019-02-25,6232.5,other,
4081,2019-02-25,3597.75,AZ,Customer 753
889,2019-02-25,3597.75,FL,Customer 165
1938,2019-02-25,1237.5,NY,Customer 385
1939,2019-02-25,3116.25,NY,Customer 385
3584,2019-02-25,337.5,WI,Customer 677
3374,2019-02-26,562.5,CA,Customer 634
1077,2019-02-26,3300.0,ID,Customer 193
950,2019-02-26,825.0,other,
1911,2019-02-26,825.0,RI,Customer 378
948,2019-02-26,3597.75,other,
949,2019-02-26,3116.25,other,
1079,2019-02-26,12465.0,ID,Customer 193
3373,2019-02-26,3116.25,CA,Customer 634
4209,2019-02-26,1237.5,NC,Customer 789
1078,2019-02-26,14391.0,ID,Customer 193
4211,2019-02-26,3597.75,NC,Customer 789
4212,2019-02-26,3781.5,NC,Customer 789
479,2019-02-26,337.5,IL,Customer 88
1910,2019-02-26,6232.5,RI,Customer 378
4210,2019-02-26,3116.25,NC,Customer 789
480,2019-02-26,3116.25,IL,Customer 88
2381,2019-02-27,3116.25,CA,Customer 465
2380,2019-02-27,562.5,CA,Customer 465
4091,2019-02-28,3116.25,HI,Customer 755
4160,2019-02-28,1687.5,CA,Customer 774
4159,2019-02-28,9348.75,CA,Customer 774
4090,2019-02-28,1755.0,HI,Customer 755
593,2019-02-28,3116.25,other,
3116,2019-02-28,10793.25,CT,Customer 590
3117,2019-02-28,2062.5,CT,Customer 590
592,2019-02-28,412.5,other,
3115,2019-02-28,6232.5,CT,Customer 590
1192,2019-03-04,3116.25,NY,Customer 223
1193,2019-03-04,3597.75,NY,Customer 223
1191,2019-03-04,825.0,NY,Customer 223
318,2019-03-04,9348.75,CA,Customer 65
4096,2019-03-04,6232.5,ID,Customer 756
119,2019-03-04,18697.5,CA,Customer 26
1739,2019-03-04,412.5,PA,Customer 348
1740,2019-03-04,3116.25,PA,Customer 348
4097,2019-03-04,825.0,ID,Customer 756
118,2019-03-04,3375.0,CA,Customer 26
320,2019-03-04,2812.5,CA,Customer 65
319,2019-03-04,7195.5,CA,Customer 65
752,2019-03-05,375.0,FL,Customer 142
657,2019-03-05,6232.5,ID,Customer 128
1466,2019-03-05,3116.25,VA,Customer 289
656,2019-03-05,825.0,ID,Customer 128
1467,2019-03-05,412.5,VA,Customer 289
1648,2019-03-06,3116.25,FL,Customer 336
1647,2019-03-06,412.5,FL,Customer 336
347,2019-03-06,3597.75,AZ,Customer 68
2359,2019-03-06,6232.5,FL,Customer 459
2064,2019-03-06,2700.0,IN,Customer 412
2065,2019-03-06,24930.0,IN,Customer 412
346,2019-03-06,1687.5,AZ,Customer 68
2358,2019-03-06,825.0,FL,Customer 459
345,2019-03-06,6232.5,AZ,Customer 68
88,2019-03-07,562.5,NM,Customer 20
89,2019-03-07,3116.25,NM,Customer 20
2378,2019-03-11,412.5,MD,Customer 464
2379,2019-03-11,3116.25,MD,Customer 464
1036,2019-03-11,3116.25,VT,Customer 186
1035,2019-03-11,412.5,VT,Customer 186
1006,2019-03-11,412.5,KS,Customer 180
1005,2019-03-11,3116.25,KS,Customer 180
900,2019-03-11,375.0,LA,Customer 171
899,2019-03-11,3116.25,LA,Customer 171
1195,2019-03-11,-72.0,NY,Customer 223
754,2019-03-11,6232.5,FL,Customer 142
898,2019-03-11,412.5,LA,Customer 171
1585,2019-03-11,3597.75,MI,Customer 326
1586,2019-03-11,3116.25,MI,Customer 326
1587,2019-03-11,825.0,MI,Customer 326
1606,2019-03-11,1650.0,NC,Customer 329
1607,2019-03-11,12465.0,NC,Customer 329
1865,2019-03-11,412.5,FL,Customer 375
1866,2019-03-11,3116.25,FL,Customer 375
753,2019-03-11,825.0,FL,Customer 142
1194,2019-03-11,3597.75,NY,Customer 223
1445,2019-03-12,1650.0,NY,Customer 281
1444,2019-03-12,7195.5,NY,Customer 281
1443,2019-03-12,6232.5,NY,Customer 281
558,2019-03-12,3116.25,AL,Customer 110
1187,2019-03-12,337.5,KY,Customer 222
3205,2019-03-12,3116.25,NJ,Customer 598
557,2019-03-12,412.5,AL,Customer 110
3701,2019-03-12,675.0,IL,Customer 695
3700,2019-03-12,6232.5,IL,Customer 695
2298,2019-03-12,7195.5,MD,Customer 452
3508,2019-03-12,337.5,IN,Customer 665
3509,2019-03-12,3116.25,IN,Customer 665
2299,2019-03-12,18697.5,MD,Customer 452
2300,2019-03-12,3300.0,MD,Customer 452
1188,2019-03-12,3116.25,KY,Customer 222
3204,2019-03-12,412.5,NJ,Customer 598
2947,2019-03-13,0.0,FL,Customer 569
3905,2019-03-13,1125.0,CA,Customer 727
551,2019-03-13,3116.25,other,
552,2019-03-13,562.5,other,
2948,2019-03-13,3116.25,FL,Customer 569
575,2019-03-13,3116.25,KY,Customer 116
576,2019-03-13,337.5,KY,Customer 116
3907,2019-03-13,3116.25,CA,Customer 727
3906,2019-03-13,3597.75,CA,Customer 727
4002,2019-03-14,7563.0,FL,Customer 741
4003,2019-03-14,7195.5,FL,Customer 741
4004,2019-03-14,18697.5,FL,Customer 741
1149,2019-03-14,3597.75,other,Customer 212
1150,2019-03-14,2713.9500000000003,other,Customer 212
1152,2019-03-14,3116.25,other,Customer 212
4001,2019-03-14,4125.0,FL,Customer 741
3144,2019-03-14,3116.25,ME,Customer 597
120,2019-03-14,1687.5,CA,Customer 26
121,2019-03-14,9348.75,CA,Customer 26
1151,2019-03-14,3781.5,other,Customer 212
1003,2019-03-14,1125.0,CA,Customer 178
3143,2019-03-14,3597.75,ME,Customer 597
